2017-10-06 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-10-06 00:00:00,Close2017-10-06 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-10-06 00:00:00,LastSRUN,SRUN2017-10-06 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-10-05 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-10-05 00:00:00,0.5SIG2017-10-04 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-10-05 00:00:00,0.75SIG2017-10-04 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-10-05 00:00:00,1SIG2017-10-04 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,68.84,1.197,0.00834920169914,1.0,-1.0,-1.0,-1.0,1.0,14.0,2017-09-15,598.5,1.0,1.0,1.0,34420.0,1.0,0.00834920169914,68.84,soft,1.0,1.0,2017-09-15,1.0,1.0,15.0,15.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
CU,@EUZ7,1.17775,0.0080462475,0.00238308013107,1.0,1.0,1.0,1.0,-1.0,-19.0,2017-09-08,1005.7809375,1.0,1.0,1.0,147218.75,1.0,0.00238308013107,1.17775,currency,1.0,1.0,2017-09-08,-1.0,-1.0,-20.0,-20.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,350.834078046,350.834078046,-350.834078046,350.834078046,350.834078046,-350.834078046,350.834078046,-350.834078046,350.834078046,350.834078046,350.834078046,350.834078046,-350.834078046,-350.834078046,-350.834078046,-350.834078046,-350.834078046,350.834078046,350.834078046,-350.834078046,-350.834078046,350.834078046,350.834078046,350.834078046,0.0,0.0,350.834078046,350.834078046,350.834078046,350.834078046,350.834078046,350.834078046,350.834078046,-350.834078046,-350.834078046
DX,@DXZ7,93.641,0.54636126,-0.00172702365596,-1.0,-1.0,1.0,-1.0,1.0,4.0,2017-09-29,546.36126,1.0,1.0,1.0,93641.0,1.0,-0.00172702365596,93.641,currency,-1.0,-1.0,2017-09-29,1.0,1.0,5.0,5.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
EBL,BDZ7,161.16,0.6235,-0.000372162262747,-1.0,1.0,-1.0,1.0,-1.0,5.0,2017-09-28,731.80195,1.0,1.0,1.0,189153.492,0.852006475249,-0.000372162262747,161.16,rates,-1.0,1.0,2017-09-28,-1.0,-1.0,6.0,6.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
EBM,BLZ7,131.18,0.2345,-7.62253220519e-05,-1.0,1.0,1.0,1.0,-1.0,5.0,2017-09-28,275.23265,3.0,1.0,1.0,153965.966,0.852006475249,-7.62253220519e-05,131.18,rates,-1.0,1.0,2017-09-28,-1.0,-1.0,6.0,6.0,-1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
EBS,EZZ7,112.15,0.0515,8.91742464777e-05,1.0,1.0,-1.0,1.0,-1.0,9.0,2017-09-22,60.44555,16.0,4.0,4.0,131630.455,0.852006475249,8.91742464777e-05,112.15,rates,-1.0,1.0,2017-09-22,1.0,1.0,10.0,10.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
ED,@EDZ7,98.485,0.022,-0.000101527996345,-1.0,-1.0,1.0,-1.0,-1.0,12.0,2017-09-19,55.0,18.0,4.0,4.0,246212.5,1.0,-0.000101527996345,98.485,rates,-1.0,1.0,2017-09-19,-1.0,-1.0,13.0,13.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
EMD,@EMDZ7,1818.8,9.975,-0.000714246469974,-1.0,1.0,-1.0,1.0,-1.0,-13.0,2017-09-18,997.5,1.0,1.0,1.0,181880.0,1.0,-0.000714246469974,1818.8,index,1.0,1.0,2017-09-18,-1.0,-1.0,-14.0,-14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-129.907147959,129.907147959,-129.907147959,129.907147959,-129.907147959,129.907147959,-129.907147959,129.907147959,-129.907147959,-129.907147959,129.907147959,-129.907147959,129.907147959,129.907147959,-129.907147959,129.907147959,129.907147959,-129.907147959,129.907147959,-129.907147959,129.907147959,129.907147959,129.907147959,129.907147959,129.907147959,129.907147959,-129.907147959,129.907147959,-129.907147959,-0.0,-0.0,129.907147959,-129.907147959,-0.0,129.907147959
ES,@ESZ7,2545.0,10.225,-0.00196078431373,-1.0,1.0,-1.0,1.0,-1.0,-13.0,2017-09-18,511.25,1.0,1.0,1.0,127250.0,1.0,-0.00196078431373,2545.0,index,1.0,1.0,2017-09-18,-1.0,-1.0,-14.0,-14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-249.509803922,249.509803922,-249.509803922,249.509803922,-249.509803922,249.509803922,-249.509803922,249.509803922,-249.509803922,-249.509803922,249.509803922,-249.509803922,249.509803922,249.509803922,-249.509803922,249.509803922,249.509803922,-249.509803922,249.509803922,-249.509803922,249.509803922,249.509803922,249.509803922,249.509803922,249.509803922,249.509803922,-249.509803922,249.509803922,-249.509803922,-0.0,-0.0,249.509803922,-249.509803922,-0.0,249.509803922
FC,@GFX7,155.75,2.254012252,0.00581207620278,1.0,-1.0,1.0,-1.0,-1.0,11.0,2017-09-20,1127.006126,1.0,1.0,1.0,77875.0,1.0,0.00581207620278,155.75,meat,1.0,-1.0,2017-09-20,-1.0,-1.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,-1.0,,1.0,1.0,-1.0,,0,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,452.615434291,452.615434291,452.615434291,-452.615434291,452.615434291,-452.615434291,-452.615434291,452.615434291,452.615434291,-452.615434291,452.615434291,-452.615434291,452.615434291,452.615434291,-452.615434291,-452.615434291,-452.615434291,452.615434291,-452.615434291,452.615434291,452.615434291,-452.615434291,452.615434291,452.615434291,452.615434291,452.615434291,452.615434291,452.615434291,452.615434291,452.615434291,452.615434291,-452.615434291,452.615434291,452.615434291,452.615434291
FCH,MTV7,5357.5,30.2460837015,-0.0034412202381,-1.0,1.0,-1.0,1.0,1.0,9.0,2017-09-22,354.998284405,2.0,1.0,1.0,62880.9775,0.852006475249,-0.0034412202381,5357.5,index,1.0,1.0,2017-09-22,1.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
FDX,DXMZ7,12945.5,86.4638908845,-0.000694739279787,-1.0,1.0,-1.0,1.0,1.0,7.0,2017-09-25,507.413343656,1.0,1.0,1.0,75970.66675,0.852006475249,-0.000694739279787,12945.5,index,1.0,1.0,2017-09-25,1.0,1.0,8.0,8.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
FEI,IEH8,100.305,0.00699999999999,0.0,1.0,-1.0,-1.0,-1.0,-1.0,9.0,2017-09-22,20.53975,48.0,12.0,12.0,294319.94625,0.852006475249,0.0,100.305,rates,-1.0,1.0,2017-09-22,-1.0,-1.0,10.0,10.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
FFI,LFZ7,7482.5,55.925,0.00288165125318,1.0,1.0,1.0,1.0,-1.0,8.0,2017-09-25,730.93975,1.0,1.0,1.0,97796.275,0.765110941086,0.00288165125318,7482.5,index,1.0,1.0,2017-09-25,-1.0,-1.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
FLG,LGZ7,123.89,0.6815,0.0017789277917,1.0,-1.0,1.0,-1.0,-1.0,-20.0,2017-09-07,890.7205,1.0,1.0,1.0,161924.23,0.765110941086,0.0017789277917,123.89,rates,-1.0,1.0,2017-09-07,-1.0,-1.0,-21.0,-21.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
FSS,LLZ7,99.48,0.02775,5.02638853985e-05,1.0,1.0,1.0,1.0,1.0,-13.0,2017-09-18,45.3365625,22.0,5.0,5.0,162525.45,0.765110941086,5.02638853985e-05,99.48,rates,-1.0,-1.0,2017-09-18,1.0,1.0,-14.0,-14.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
