model,params,sample,CAR25,FS,f1mm,f1,rec,CAR75,cols,DD95,featureRank,fn,fn_magmm,validationPeriod,logloss,input_signal,ham,test_split,longMemory,scoremm,prec,C25sig,tn,v_start,statsLookback,TPY,rfe_model,CAR50mm,fp_magmm,fp,RSILookback,YIF,data_type,wf_step,iters,CAR25mm,SHA25,avg_prec,t_start,fn_mag,ticker,rows,DD100,ACLookback,SOR25,ROCLookback,fp_mag,accmm,ATRLookback,zScoreLookback,t_end,acc,recmm,safef,DPOLookback,v_end,signal,tp,CCLookback,precmm,filter,TPYmm,CAR50,rStochLookback,beLongThreshold,n_features,tox_adj,CAR75mm,timestamp,cycleTime,lastBarTime,DD95_limit,horizon,initial_equity,maxLeverage,tailRiskPct,wf_is_period


































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



















































































































































































           weights='uniform'))],



















































































































































































         voting='hard', weights=None)",DF1,-0.96778371684,None,0.0,0.445801526718,0.38829787234,0.256405904847,56,0.00926952090409,"['ROC_CADJPY', 'corrUSDCHF', 'priceChangeUSDCHF', 'priceChangeEURUSD', 'Pri_RSI_Y1', 'Pri_ATR', 'Pri_ATR_Y1', 'Pri_ATR_Y4', 'autoCor_Y1', 'autoCor_Y4']",230.0,-0.0,50,16.7169095704,1,0.484,0,False,1.0,0.523297491039,USDCAD Validation Period 50,241.0,2016-03-23 17:28:00,100,28.2383333333,None,1.0,-1.0,133.0,1.5,12.0,ALL,10,1,1.0,0.0,0.609131015023,2016-03-22 10:57:00,0.000125650414569,USDCAD,500,0.0116229916017,12,0.0,600,0.00016102431283,0.0,5,10,2016-03-23 17:27:00,0.516,0.0,0.736158288579,10,2016-03-23 21:53:00,gainAhead,146.0,60,0.0,DF1,-1.0,-0.472780333815,300,0.0,10,0,1.0,20160323 22:10:09 EDT,17.1537833333,20160323 21:53:00 EDT,,,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


















































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


















































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


















































































































































































           weights='uniform'))],


















































































































































































         voting='hard', weights=None)",DF1,-1.1090296059,None,0.0,0.430303030303,0.382749326146,-0.289104447256,56,0.00920722679063,"['ROC_CADJPY', 'priceChangeUSDCHF', 'Pri_rStochUSDCHF', 'priceChangeUSDJPY', 'Pri_rStochUSDJPY', 'ROC_USDJPY', 'Pri_ROC', 'Pri_ATR_Y4', 'std60_ga', 'autoCor_Y4']",229.0,-1.0,250,17.3155966204,1,0.501333333333,0,False,1.0,0.491349480969,USDCAD Validation Period 250,232.0,2016-03-23 17:47:00,100,28.4733333333,None,1.0,-0.0,147.0,1.5,12.0,ALL,5,1,1.0,0.0,0.589716070224,2016-03-22 11:13:00,0.000126313752012,USDCAD,1000,0.00993439088791,12,0.0,600,0.000154932023997,0.0,5,10,2016-03-23 17:46:00,0.498666666667,0.0,0.504309094413,10,2016-03-23 22:09:00,gainAhead,142.0,60,0.0,DF1,-1.0,-0.771039562417,300,0.0,10,0,1.0,20160323 22:29:16 EDT,20.2698666667,20160323 22:09:00 EDT,,,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

















































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

















































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

















































































































































































           weights='uniform'))],

















































































































































































         voting='hard', weights=None)",DF1,-1.09998648409,None,1.0,0.438066465257,0.400552486188,-0.209292082576,56,0.00954247303115,"['corrUSDCHF', 'priceChangeUSDCHF', 'priceChangeEURUSD', 'Pri_rStochEURUSD', 'priceChangeUSDJPY', 'Pri_RSI_Y1', 'Pri_ATR', 'Pri_ATR_Y4', 'autoCor_Y1', 'autoCor_Y4']",217.0,-1.0,50,17.131398342,1,0.496,0,False,1.0,0.483333333333,USDCAD Validation Period 50,233.0,2016-03-23 18:07:00,100,29.02,None,1.0,-0.0,155.0,1.5,12.0,ALL,10,1,1.0,0.0,0.586609576427,2016-03-22 11:32:00,0.00012135465342,USDCAD,500,0.0103501004074,12,0.0,600,0.000142981034041,0.0,5,10,2016-03-23 18:06:00,0.504,1.0,0.670694673818,10,2016-03-23 22:28:00,gainAhead,145.0,60,0.0,DF1,-1.0,-0.600342616244,300,0.0,10,0,1.0,20160323 22:46:39 EDT,18.6571333333,20160323 22:28:00 EDT,,,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
















































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
















































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
















































































































































































           weights='uniform'))],
















































































































































































         voting='hard', weights=None)",DF1,-1.1747216524,None,1.0,0.437689969605,0.394520547945,-0.375063008262,56,0.0102681278566,"['corrUSDCHF', 'priceChangeUSDCHF', 'priceChangeGBPUSD', 'priceChangeAUDUSD', 'priceChangeEURUSD', 'Pri_rStochEURUSD', 'priceChangeUSDJPY', 'Pri_ATR_Y4', 'autoCor_Y1', 'autoCor_Y4']",221.0,-1.0,50,17.0392885415,1,0.493333333333,0,False,2.0,0.491467576792,USDCAD Validation Period 50,236.0,2016-03-23 18:25:00,100,28.3266666667,None,1.0,-0.0,149.0,1.5,12.0,ALL,5,1,1.0,0.0,0.590327395702,2016-03-22 11:49:00,0.000114510150819,USDCAD,500,0.0129641603174,12,0.0,600,0.00014274739494,1.0,5,10,2016-03-23 18:24:00,0.506666666667,1.0,0.661208256562,10,2016-03-23 22:45:00,gainAhead,144.0,60,1.0,DF1,-0.0,-0.834210138535,300,0.0,10,0,1.0,20160323 23:03:05 EDT,18.0862166667,20160323 22:45:00 EDT,,,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,















































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',















































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,















































































































































































           weights='uniform'))],















































































































































































         voting='hard', weights=None)",DF1,-1.14648429646,None,1.0,0.438066465257,0.397260273973,-0.559539613654,56,0.00922615464277,"['corrUSDCHF', 'priceChangeGBPUSD', 'ROC_GBPUSD', 'priceChangeAUDUSD', 'Pri_rStochEURUSD', 'ROC_EURUSD', 'priceChangeUSDJPY', 'Pri_ATR_Y4', 'autoCor_Y1', 'autoCor_Y4']",220.0,-1.0,50,17.1313951436,1,0.496,0,False,1.0,0.488215488215,USDCAD Validation Period 50,233.0,2016-03-23 18:45:00,100,28.7,None,1.0,-0.0,152.0,1.5,12.0,ALL,5,1,1.0,0.0,0.589404547761,2016-03-22 12:06:00,0.000114391867659,USDCAD,500,0.00951011991262,12,0.0,600,0.00013993333274,1.0,5,10,2016-03-23 18:43:00,0.504,1.0,0.538784864509,10,2016-03-23 23:02:00,gainAhead,145.0,60,1.0,DF1,-1.0,-0.83704600783,300,0.0,10,0,1.0,20160323 23:18:44 EDT,16.7397,20160323 23:02:00 EDT,,,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,














































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',














































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,














































































































































































           weights='uniform'))],














































































































































































         voting='hard', weights=None)",DF1,-1.33185763406,None,0.0,0.436746987952,0.402777777778,-0.0998247832506,56,0.0102929285936,"['corrUSDCHF', 'priceChangeGBPUSD', 'priceChangeAUDUSD', 'Pri_rStochEURUSD', 'ROC_EURUSD', 'priceChangeUSDJPY', 'Pri_rStochUSDJPY', 'Pri_ATR', 'Pri_ATR_Y4', 'autoCor_Y1']",215.0,-0.0,250,17.2235060103,1,0.498666666667,0,False,1.0,0.476973684211,USDCAD Validation Period 250,231.0,2016-03-23 19:04:00,100,28.8833333333,None,1.0,-1.0,159.0,1.5,12.0,ALL,10,1,0.0,0.0,0.583209064327,2016-03-22 12:22:00,0.000102455001891,USDCAD,500,0.0113345805158,12,0.0,600,0.000133894578207,1.0,5,10,2016-03-23 19:03:00,0.501333333333,0.0,0.716955675113,10,2016-03-23 23:18:00,gainAhead,145.0,60,1.0,DF1,-0.0,-0.625386077401,300,0.0,10,0,1.0,20160323 23:36:53 EDT,18.8978666667,20160323 23:18:00 EDT,,,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,













































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',













































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,













































































































































































           weights='uniform'))],













































































































































































         voting='hard', weights=None)",DF1,-0.96287191866,None,1.0,0.440366972477,0.403361344538,0.123169528834,56,0.0108612761402,"['corrUSDCHF', 'priceChangeGBPUSD', 'priceChangeAUDUSD', 'corrEURUSD', 'priceChangeEURUSD', 'Pri_rStochEURUSD', 'priceChangeUSDJPY', 'priceChangeNZDUSD', 'autoCor', 'autoCor_Y1']",213.0,-0.0,250,16.8550859986,1,0.488,0,False,2.0,0.484848484848,USDCAD Validation Period 250,240.0,2016-03-23 19:22:00,100,28.6333333333,None,1.0,-1.0,153.0,1.5,12.0,ALL,10,1,1.0,0.0,0.586104914693,2016-03-22 12:40:00,9.96263265327e-05,USDCAD,500,0.0131956912404,12,0.0,600,0.000124091945108,1.0,5,10,2016-03-23 19:21:00,0.512,1.0,1.0,10,2016-03-23 23:36:00,gainAhead,144.0,60,1.0,DF1,-0.0,-0.423472740468,300,0.0,10,0,1.0,20160323 23:53:05 EDT,17.0982833333,20160323 23:36:00 EDT,,,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,












































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',












































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,












































































































































































           weights='uniform'))],












































































































































































         voting='hard', weights=None)",DF1,-0.285279940317,None,1.0,0.459259259259,0.431754874652,0.849220638293,56,0.0108169643605,"['corrUSDCHF', 'priceChangeGBPUSD', 'ROC_GBPUSD', 'priceChangeAUDUSD', 'priceChangeEURUSD', 'Pri_rStochEURUSD', 'priceChangeUSDJPY', 'priceChangeNZDUSD', 'autoCor', 'autoCor_Y1']",204.0,-0.0,250,16.8090428258,1,0.486666666667,0,False,2.0,0.490506329114,USDCAD Validation Period 250,230.0,2016-03-23 19:39:00,100,29.1766666667,None,1.0,-0.0,161.0,1.5,12.0,ALL,5,1,1.0,0.0,0.597130601883,2016-03-22 12:55:00,8.92362139579e-05,USDCAD,500,0.0119385524697,12,0.0,600,0.000110229302292,1.0,5,10,2016-03-23 19:38:00,0.513333333333,1.0,1.31089604941,10,2016-03-23 23:52:00,gainAhead,155.0,60,1.0,DF1,-1.0,0.158129205512,300,0.0,10,0,1.0,20160324 00:12:51 EDT,20.8529833333,20160323 23:52:00 EDT,,,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,











































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',











































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,











































































































































































           weights='uniform'))],











































































































































































         voting='hard', weights=None)",DF1,-0.520626596177,None,1.0,0.458823529412,0.433333333333,1.37910004916,56,0.00953969028832,"['ROC_CADJPY', 'corrUSDCHF', 'priceChangeGBPUSD', 'ROC_GBPUSD', 'priceChangeAUDUSD', 'corrEURUSD', 'priceChangeEURUSD', 'Pri_rStochEURUSD', 'Pri_ROC', 'autoCor_Y1']",204.0,-0.0,250,16.9472011297,1,0.490666666667,0,False,2.0,0.4875,USDCAD Validation Period 250,226.0,2016-03-23 19:59:00,100,29.24,None,1.0,-1.0,164.0,1.5,12.0,ALL,5,1,1.0,0.0,0.596416666667,2016-03-22 13:15:00,8.32917672632e-05,USDCAD,500,0.0114349982705,12,0.0,600,0.000100887971346,1.0,5,10,2016-03-23 19:58:00,0.509333333333,1.0,1.37084788353,10,2016-03-24 00:12:00,gainAhead,156.0,60,1.0,DF1,-0.0,0.272888090382,300,0.0,10,0,1.0,20160324 00:29:58 EDT,17.96835,20160324 00:12:00 EDT,,,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,










































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',










































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,










































































































































































           weights='uniform'))],










































































































































































         voting='hard', weights=None)",DF1,-0.85749623006,None,0.0,0.447717231222,0.424581005587,0.492887999227,56,0.00955692312341,"['ROC_CADJPY', 'corrUSDCHF', 'priceChangeGBPUSD', 'ROC_GBPUSD', 'priceChangeAUDUSD', 'ROC_AUDUSD', 'corrEURUSD', 'Pri_rStochEURUSD', 'Pri_ROC', 'autoCor_Y1']",206.0,-0.0,250,17.2695683734,1,0.5,0,False,3.0,0.473520249221,USDCAD Validation Period 250,223.0,2016-03-23 20:17:00,100,29.3666666667,None,1.0,-0.0,169.0,1.5,12.0,ALL,10,1,1.0,0.0,0.586383960737,2016-03-22 13:32:00,8.46426313948e-05,USDCAD,500,0.0113084343837,12,0.0,600,9.47554446956e-05,0.0,5,10,2016-03-23 20:16:00,0.5,0.0,1.22787797001,10,2016-03-24 00:29:00,gainAhead,152.0,60,0.0,DF1,-0.0,-0.150735815235,300,0.0,10,0,1.0,20160324 00:47:02 EDT,18.0389,20160324 00:29:00 EDT,,,,,,
