model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime,rStochBars





























































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.010602993,0,30m,0.0002,45,250,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.482621723,None,697.0929731,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,1473.504577,300,2.335562333,2,0,2534.10046,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,90,35,ALL,15,1,250,12,0.015989501,0.58525001,0.286435341,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 02:20:13 EDT,20160401 17:00:00 EDT,4.9,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




































































































































































































           weights='uniform'))],




































































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.012027661,0,30m,0.0002,45,500,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.476329588,None,457.8243334,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,998.9963607,300,1.905028306,2,0,2138.53955,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,30,35,ALL,15,1,500,12,0.01481838,0.634745883,0.219865284,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 03:12:07 EDT,20160401 17:00:00 EDT,51.52,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



































































































































































































           weights='uniform'))],



































































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.007740436,0,30m,0.0002,45,500,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.483895131,None,280.5852807,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,480.1348234,300,2.00854435,2,0,1017.896726,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,30,35,ALL,15,1,500,12,0.013743952,0.444276645,0.230808444,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 03:57:20 EDT,20160401 17:00:00 EDT,44.99,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


































































































































































































           weights='uniform'))],


































































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.010426898,0,30m,0.0002,45,500,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.488913858,None,792.6380824,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,1320.234247,300,2.298178842,2,0,3626.969539,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,30,35,ALL,15,1,500,12,0.012519837,0.642312349,0.283712499,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 04:45:04 EDT,20160401 17:00:00 EDT,47.48,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

































































































































































































           weights='uniform'))],

































































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.008768994,0,30m,0.0002,45,500,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.478426966,None,571.3139444,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,1104.818744,300,2.108652191,2,0,1948.963633,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,30,35,ALL,15,1,500,12,0.014636561,0.623735341,0.246772702,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 05:33:35 EDT,20160401 17:00:00 EDT,48.28,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
































































































































































































           weights='uniform'))],
































































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.010896309,0,30m,0.0002,45,250,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.477602996,None,787.6314333,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,1435.076223,300,2.330268531,2,0,2744.284391,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,90,35,ALL,15,1,250,12,0.015609892,0.654342873,0.271963611,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 06:16:25 EDT,20160401 17:00:00 EDT,42.63,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,































































































































































































           weights='uniform'))],































































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.010871061,0,30m,0.0002,45,250,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.476479401,None,464.4687538,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,975.2420793,300,2.265907901,2,0,1352.706173,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,90,35,ALL,15,1,250,12,0.014640483,0.574739659,0.256193725,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 07:10:29 EDT,20160401 17:00:00 EDT,53.66,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






























































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






























































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






























































































































































































           weights='uniform'))],






























































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.014016493,0,30m,0.0002,45,500,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.490786517,None,847.5248498,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,1891.548499,300,2.314353867,2,0,3379.20514,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,30,35,ALL,15,1,500,12,0.01654017,0.697478546,0.264910734,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 08:01:38 EDT,20160401 17:00:00 EDT,50.92,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





























































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





























































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





























































































































































































           weights='uniform'))],





























































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.011318896,0,30m,0.0002,45,500,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.48082397,None,944.2694414,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,2297.226207,300,2.447878579,2,0,3772.53391,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,30,35,ALL,15,1,500,12,0.013529304,0.6875292,0.29078882,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 08:05:53 EDT,20160401 17:00:00 EDT,3.84,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




























































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




























































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




























































































































































































           weights='uniform'))],




























































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.007946381,0,30m,0.0002,45,500,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.479325843,None,476.9131576,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,1180.46683,300,2.238015079,2,0,1849.191366,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,30,35,ALL,15,1,500,12,0.008507471,0.564203818,0.268187482,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 08:39:50 EDT,20160401 17:00:00 EDT,33.74,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



























































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



























































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



























































































































































































           weights='uniform'))],



























































































































































































         voting='hard', weights=None)",DF1,None,0,56,1,0.009119681,0,30m,0.0002,45,500,0.393258427,0,No DPS AUDUSD_30m Validation Period 45,54,0,5000,0.468389513,None,500.9618422,0,1.5,267,-1,2,v3.1,,3/14/2016 22:30,1,600,0.000986795,AUDUSD,10,0,0,GA15,60,0,13.58297932,868.9801425,300,2.13414464,2,0,1710.904775,0,1,0,FALSE,1,0,3/31/2016 18:30,v3,100,0,30,35,ALL,15,1,500,12,0.009918838,0.543631186,0.245500627,5,10,0,3/31/2016 18:00,0.606741573,10,4/1/2016 17:00,95,0.01,DF1,50,0,0,1,20160403 09:29:50 EDT,20160401 17:00:00 EDT,49.72,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
