model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime,rStochBars,minSafef,SOR25mm,featureRank













           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
























































































































































































































































































           weights='uniform'))],
























































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,64,1.0,0.012437081,0.0,30m,0.0002,45,250,0.629213483,0.0,No DPS EURUSD_30m Validation Period 45,33.0,0,5000,0.468614232,None,32846.87112,0.0,1.5,267,-1.0,2.0,v3.1,,3/14/2016 22:30,1.0,600,0.000462374,EURUSD,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,21.73276692,109892.9222,300,4.069773516,2,0.0,300008.4071,0.0,1,0,False,1,0.0,3/31/2016 18:30,v3,100,0.0,30.0,56.0,ALL,15,1,250,12,0.013811272,2.0,0.567446948,5,10,0.0,3/31/2016 18:00,0.370786517,10,4/1/2016 17:00,95,0.01,DF1,50,0.0,0,1.0,20160403 11:24:07 EDT,20160401 17:00:00 EDT,4.48,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,























































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',























































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,























































































































































































































































































           weights='uniform'))],























































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,64,1.0,0.011876823,0.0,30m,0.0002,15,250,0.573033708,0.0,No DPS EURUSD_30m Validation Period 15,38.0,0,5000,0.4917603,None,71052.76655,-1.0,1.5,267,-1.0,1.0,v3.1,,3/14/2016 22:30,1.0,600,0.00054146,EURUSD,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,19.7923413,173946.6458,300,4.570759703,2,0.0,536248.4206,0.0,1,0,False,1,0.0,3/31/2016 18:30,v3,100,0.0,30.0,51.0,ALL,15,1,250,12,0.015750998,2.0,0.562147389,5,10,0.0,3/31/2016 18:00,0.426966292,10,4/1/2016 17:00,95,0.01,DF1,50,0.0,0,1.0,20160403 12:18:03 EDT,20160401 17:00:00 EDT,53.56,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






















































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






















































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






















































































































































































































































































           weights='uniform'))],






















































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,64,1.0,0.010200475,0.0,30m,0.0002,45,250,0.629213483,0.0,No DPS EURUSD_30m Validation Period 45,33.0,0,5000,0.467565543,None,58539.48203,0.0,1.5,267,-1.0,2.0,v3.1,,3/14/2016 22:30,1.0,600,0.000462374,EURUSD,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,21.73276692,143583.2166,300,4.140378515,2,0.0,412978.0087,0.0,1,0,False,1,0.0,3/31/2016 18:30,v3,100,0.0,90.0,56.0,ALL,15,1,250,12,0.014347544,2.0,0.606969531,5,10,0.0,3/31/2016 18:00,0.370786517,10,4/1/2016 17:00,95,0.01,DF1,50,0.0,0,1.0,20160403 13:04:44 EDT,20160401 17:00:00 EDT,46.47,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





















































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





















































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





















































































































































































































































































           weights='uniform'))],





















































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,64,1.0,0.01423829,0.0,30m,0.0002,15,250,0.573033708,0.0,No DPS EURUSD_30m Validation Period 15,38.0,0,5000,0.497153558,None,51105.76428,-1.0,1.5,267,-1.0,1.0,v3.1,,3/14/2016 22:30,1.0,600,0.00054146,EURUSD,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,19.7923413,109114.8398,300,4.255699522,2,0.0,284633.1374,0.0,1,0,False,1,0.0,3/31/2016 18:30,v3,100,0.0,90.0,51.0,ALL,15,1,250,12,0.018475953,2.0,0.498506808,5,10,0.0,3/31/2016 18:00,0.426966292,10,4/1/2016 17:00,95,0.01,DF1,50,0.0,0,1.0,20160403 13:09:49 EDT,20160401 17:00:00 EDT,4.68,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




















































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




















































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




















































































































































































































































































           weights='uniform'))],




















































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,64,1.0,0.012390248,0.0,30m,0.0002,45,250,0.629213483,0.0,No DPS EURUSD_30m Validation Period 45,33.0,0,5000,0.469662921,None,34146.64919,0.0,1.5,267,0.0,3.0,v3.1,,3/14/2016 22:30,1.0,600,0.000462374,EURUSD,10,0.0,0.0,"ZZ15_0.002,-0.002",60,0.0,21.73276692,71488.43401,300,3.978843589,2,0.0,248747.6835,0.0,1,0,False,1,0.0,3/31/2016 18:30,v3,100,0.0,30.0,56.0,ALL,15,1,250,12,0.013522072,2.0,0.527110694,5,10,0.0,3/31/2016 18:00,0.370786517,10,4/1/2016 17:00,95,0.01,DF1,50,0.0,0,1.0,20160403 14:01:59 EDT,20160401 17:00:00 EDT,51.96,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



















































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



















































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



















































































































































































































































































           weights='uniform'))],



















































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,64,0.0,0.012525332,0.0,30m,0.0002,45,250,0.629213483,0.0,No DPS EURUSD_30m Validation Period 45,33.0,0,5000,0.469588015,None,25294.44165,0.0,1.5,267,0.0,1.0,v3.1,,3/14/2016 22:30,0.0,600,0.000462374,EURUSD,10,0.0,0.0,"ZZ15_0.002,-0.002",60,0.0,21.73276692,74421.10798,300,3.767490397,2,0.0,425701.4414,0.0,1,0,False,1,0.0,3/31/2016 18:30,v3,100,0.0,90.0,56.0,ALL,15,1,250,12,0.022341508,2.0,0.489754745,5,10,0.0,3/31/2016 18:00,0.370786517,10,4/1/2016 17:00,95,0.01,DF1,50,0.0,0,1.0,20160403 14:06:47 EDT,20160401 17:00:00 EDT,4.62,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


















































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


















































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


















































































































































































































































































           weights='uniform'))],


















































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,64,1.0,0.01322401,0.0,30m,0.0002,15,250,0.573033708,0.0,No DPS EURUSD_30m Validation Period 15,38.0,0,5000,0.487191011,None,56470.91418,-1.0,1.5,267,-1.0,1.0,v3.1,,3/14/2016 22:30,1.0,600,0.00054146,EURUSD,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,19.7923413,141264.541,300,4.283269923,2,0.0,383315.3791,0.0,1,0,False,1,0.0,3/31/2016 18:30,v3,100,0.0,30.0,51.0,ALL,15,1,250,12,0.018447763,2.0,0.531309023,5,10,0.0,3/31/2016 18:00,0.426966292,10,4/1/2016 17:00,95,0.01,DF1,50,0.0,0,1.0,20160403 14:50:36 EDT,20160401 17:00:00 EDT,43.58,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

















































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

















































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

















































































































































































































































































           weights='uniform'))],

















































































































































































































































































         voting='hard', weights=None)",DF1,None,0.0,64,1.0,0.013255365,0.0,30m,0.0002,45,250,0.629213483,0.0,No DPS EURUSD_30m Validation Period 45,33.0,0,5000,0.468614232,None,24557.15472,0.0,1.5,267,-1.0,2.0,v3.1,,3/14/2016 22:30,1.0,600,0.000462374,EURUSD,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,21.73276692,56041.71378,300,3.730249963,2,0.0,193437.8237,0.0,1,0,False,1,0.0,3/31/2016 18:30,v3,100,0.0,90.0,56.0,ALL,15,1,250,12,0.014942471,2.0,0.534060137,5,10,0.0,3/31/2016 18:00,0.370786517,10,4/1/2016 17:00,95,0.01,DF1,50,0.0,0,1.0,20160403 15:42:23 EDT,20160401 17:00:00 EDT,51.51,,,,

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
















































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
















































































































































































































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




































